,0,1,2,3,4,5
340,IxFRhX6L5KXSM4eIlgtpVA,"For the prices , this was by far the worst Mexican food I've ever had. The service was also horrible . The lady looked annoyed and gave such a nasty...",1,2022-10-09 14:42:29,TT0gZSWZKItkLtG8GI8GQQ,
341,1Nm5U6Stve4K84j_7DjRBQ,"This is a hidden gem. The food is prepared fresh, made to order. This is a food stand with wonderfully flavored food. Large variety of Mexican street food...",5,2020-02-08 10:54:24,TBnoI9yRQEuGCgEwSF-cVg,
342,uInpZb2RC8gkE5B4klsAsg,"Gatto's is still doing a great job after 50+years and a move to their new location. 

We had a classic pep and a made-to-order veg. We loved them both....",4,2023-04-25 19:59:47,9leRUv4_XFUuGyevKJKA-Q,
343,3YNLPi1H_Ww4THYqP3-DyQ,"Pizza joints should advertise that their mushrooms are from a jar. This way people like me would just stay clear.

Gattos has an okay pizza, but there's...",3,2023-01-17 21:25:31,1tGLrnurJbROgcBj4F3nTQ,
344,hhuI01o5iFSIjAw4HordRg,"Not cracker thin but a definite crunch to the bite. Great flavor and ratio of sauce, crust and toppings. Overall better than many pizzas at home in...",4,2023-01-16 15:34:00,GpzoJtwCtLVuAC8If2sTag,
345,Ss9YiT1mcO7pYRn0MkcKTA,"I've been eating at Dan's Deli #44 for about 3 years now.

Fantastic food. The gyros and sandwiches are consistently delicious, and Chef Tom is always...",5,2014-08-20 08:54:11,x6rL6jrJKWT5mis6T6AE-A,
346,wwgq2wVTRaSvn8Duy9XBEQ,I have been going to Dans since may. Tom the owner is amazing. He parks outside of Bier Stube on High and he makes amazing food at great prices. Philly...,5,2014-09-20 21:58:10,qHCfJAO0nYEvM2GrFigtLQ,
347,iofJGCPQp5tDqSf9dd6h5A,BEST PLACE EVER! The guy's are nice and they always cook up some chicken to feed my pups. :),5,2016-06-12 06:17:57,pbeGEFxJ96nM7_GWEwiYWw,
348,dFJ3TfywnF1vAf0JCj3raA,Great food. Great guys. Super friends land 100% authentic. Whole family is from Lebanon and we all enjoyed.,5,2023-01-21 16:24:13,CLizn80NFJVxoLsY8yprkA,
349,jCd2QW-_MkbBfUh0WVsKrQ,"NEW !! Grandview location, Mr. Hummus Grill and Pizza ! Aunties handmade Kibbeh (one of my favorites) !! Baba Ghanoush & Spinach, Feta & Mushroom "" loved it...",5,2022-05-07 09:21:13,1WKNrLd9vc-oCzw0WZlyZw,
350,c-izZztWiv8KIP8JgdXUXg,Recently had a party for my brother here and from planning to execution it was 100% a pleasant and fun experience. Tarek made everything so easy and was so...,5,2022-12-31 12:20:18,dZuC4JzUstklXK__s_Yi4w,
351,HBELoJwVkLIweQik6b1aeQ,"My husband and I were running errands and were hungry. Once that errand was complete he said I saw a little place down the street. My comment was, ""Oh...",5,2019-09-04 09:39:20,ayiYva2A8lWjOLHoHGtkiQ,
352,CKgaqMfgKF3inO94NgpMMA,"What a wonderful find...

This is a little hole in the wall place with literally 2 tables in their dining room. But don't let that fool you... The service...",5,2023-01-21 19:36:23,_NpzT8PeNBFTln8FGape9Q,
353,wY8kZcHn1QIM7-Juwdxa3A,Have eaten in once and taken out once.  I had the gyro both times and it was excellent.  From the tzatziki sauce to the fries I was quite pleased.  My wife...,5,2023-07-09 15:05:33,lpitqzrbouyBL-nKMIZw8Q,
354,dYYtZraz2JJ5XgnoZ1q9Eg,I needed to find something quick but tasty for lunch on a busy Monday afternoon and came across this restaurant on my local Yelp search. I was in the mood...,4,2023-01-23 12:42:02,qEw4T5zJ74ONnu6ylLrYOA,
355,ldjjG1vPFSKs1qwQ65efDg,"A pretty cool (& free to visit) museum in the heart of the OSU campus area, the museum is arguably small, but still packs in quite a bit to see throughout...",4,2023-04-09 04:53:57,KsXRmRPR1s9nMZlWstsRfA,
356,qM0ws2qKe0nggxQEIjpEgg,"I made the right call bringing my mother and grandmother here for Mother's Day. It's been nearly 24 hours and they are still raving about it! 

Food was...",5,2023-05-14 14:38:41,8WtsfSTcqak0jk8powA_lA,
357,4ZADu4hiTGuooWgMMG7U3g,"Super cool, especially love the cartoon paraphernalia and toys!! Their current exhibit ""Celebrating Sparky: Charles M. Schulz and Peanuts"", focused on...",5,2022-10-13 04:40:47,JzP5uJjhZb0Vj8J_bn3mOg,
358,9_t4LN0LGb1atzROi9kxwA,Neat little museum tucked right off of High Street on the OSU campus. It's free to tour and the exhibits often rotate. When we were there they were doing a...,5,2021-07-25 09:37:47,Iicg8bnAevUC20LlXRNv8A,
359,UgTXrYcoJkwYL_5vyFqtZA,The best dining experience I've had in Columbus! Went with a group of 4 for a friend's birthday and could not be happier. Every course of our meal came with...,5,2021-12-16 03:10:11,cw8YScR86UeKmVnhnb15Yg,
360,UtdsA6s0Mfg6VXtNIa-8eA,I just hosted my first business dinner at the Aubergine. This is a fine dining private club on grandview. The proprietor is the owner of Spaggio a local...,5,2016-05-21 17:41:49,1Iv3fyJSC5qk1zpzhPUdWA,
361,14p7jojEihX1c4IoK-Yf9g,"There simply could not be a better dining experience than Aubergine. For us, it's home. It's a private dining club and I could not more highly recommend it....",5,2021-05-23 11:36:36,4MEtZDVdn6OQ3balluXdAA,
362,k3RwxLhnnhK2bjA5jnGurQ,"My husband and i tried Piada a couple times and at different locations,and they were ok. We tried the one in the University district yeterday and they were...",5,2023-06-27 07:02:32,gjrdYyddGFBFnYKmOCo59Q,
363,hylf2d7I-SEfScU2H_1YTw,"I love the food, the vibe is amazing and the workers are very helpful and caring. Chef Kayli runs an amazing store and is very helpful when giving suggestions",5,2023-06-18 15:17:40,Y6Yois-YAhC0q46Q5mc1Kw,
364,s6lfJ-c834T5DUMrJAD8Mw,Delicious!! I got a salad and it was a great size. I mixed the basil Parmesan and and harissa yogurt dressing and it was SO good. Also had to get a Piada...,4,2023-05-10 17:03:47,LmJC9HEtJSj-pPgtLCQNsg,
365,i-JQXZAHt10Z2RwQNyCjyQ,"Best pizza in Columbus 
Great service and the new management are doing fantastic 
This is a must try hidden gem",5,2023-05-14 11:08:56,UJa-AeAeHoFwRmJkqKsjBA,
366,MYYKFuPw8Sqypg8bjDqfig,I guess no one stays on top forever and that's the reason I'm writing this review.  A few years ago I found this pizza shop on the fly. They quickly became...,2,2023-06-20 09:46:27,SRfn-ZWjXjwy8MyJefbUHQ,
367,5xhzzb5_7c89vey0W1KEKQ,"we ordered cheesy bacon fries and a large pizza. The pizza was delivered in a timely manner however, the fries where completely burned and the pizza was...",2,2023-07-09 16:56:28,EyHrmyaiLhp1JiQrPZltuw,
368,MuyB-C9yKEXpCY39M_JUHw,"As a self proclaimed cheesecake addict, I was totally ecstatic when I realized they took up shop inside Budd Dairy Food Hall. I was there grabbing dinner...",5,2023-06-14 04:14:17,_NpJZ0q8KVI-d2YLL_VpCA,
369,KSCrcPc_J5-h5avHiO1hzg,"One of many food places Inside Bud Dairy Food Hall.

Recommend if you have a sweet tooth.

They have a small stand inside the food hall that is restocked...",4,2023-03-21 10:52:49,tYT1kCLO8qEkEUFGClQQRg,
370,cBivnWF8XGh0gJGpNgvLTQ,We decided to check out Bubbly Hall this weekend and couldn't resist a sweet treat from The Cheesecake Girl. I love the minis they offer so you can try...,4,2023-06-04 18:20:02,vsk7u8bsZlsDKbd8S3UIxQ,
371,ajXkh3ApqXYckDTYPXS3ag,The food here is very good. The ambience is the greatest -- very dated-- and a bit grungy. The service is good. Cash only !!!!!,4,2023-07-12 08:06:12,f8_fj7yYi97db3pxBEl9Bw,
372,QTuJ0JBUeNZl8_ixOgvpWA,Retro like diner with good food at reasonable prices.  Quaint with a friendly staff.  We will visit again.,4,2023-05-07 15:46:20,djDjEvb6Q9bf6Apv0mhtcQ,
373,_lXHuXluzWxf8QsRpf2DLw,"I searched ""Best breakfast in Bexley, Ohio"" and found this mentioned on two lists. I stopped in feeling like I was starving after a long night of nursing...",5,2022-04-11 21:29:10,y-G1AmrJwgUHATMBuCY9nw,
374,pMOUdIjhnmeJipPcCJWxkw,"Plank's Bier Garten is a solid neighborhood staple on High Street. The service is usually very good. On a nice day, when they open up the windows, it's a...",4,2023-04-21 13:42:25,ZsjxBB5BfRqbmLI8JjzLUw,
375,uSiYANkbEGbqnPy0OgrZzw,"Plank's is a fun, small restaurant and bar in German Village.  The beer selection is pretty decent with both a good amount of drafts along with cans and...",4,2023-02-02 13:11:04,yK_PK70i0L8_KLsJPM8K0Q,
376,cdkzyElUKkweM1Gp7A6zmg,"Small place friendly staff
Good selection of beers
Lots of TV's
Close to breweries in the area",5,2023-01-21 09:57:29,p_wq6o0XM8oLwm-ITYhp-g,
377,zddGYXExQp05Wt_MzkY_mw,This is an amazing cafe and the animals get treated amazingly. The drinks are delicious and flavorful and so colorful!! The atmosphere is amazing and...,5,2023-06-15 11:50:11,cGGR2ML5zgqI5HmL2iYNig,
378,MVIXFe4M3Sh8SEWWqoJ-2A,"If you love tea and cats, this is the place for you! It was such a cute little cafe with a kitty theme. Next door, they have cats that you can lounge with...",5,2023-07-05 14:13:20,l_VcjiRnUc8_g4BKSgQZ3Q,
379,-LFCq3hHP_lPB0xXpqd3hA,"Great drinks and cute cats--what more can you want?! Make sure to check the website for reservation before you go, they do sell out on cat play sessions,...",5,2023-05-15 12:35:02,XmwtP2Z-zCaaY9oLmP9vlw,
380,iAkxk2JpQQW1Arr4xJdoHw,"Great little sushi spot by Easton. I came in towards closing to get some sushi to go and it appeared to be a quiet, chill place to grab a meal. It was quite...",4,2023-05-20 18:07:13,t_kjKOrBEpo0HRP2Pb-1xg,
381,SmKb2-tljpTxkNirhZ_O-g,"Even though I think you love their sushi, a star was subtracted due to showing up at least three times to find the open sign still on within open hours........",4,2023-01-17 14:49:53,O-wkcwyROyg0_i80VJ09Qw,
382,9V7BVCQX9NwerFBQGjNCQQ,"Came in for a sushi craving. First time here, we were asked to seat ourselves and orders came quickly and server was attentive. Everything was fresh, we...",4,2023-05-06 13:11:13,wF9ZOyut7XvDPF0PE5u-9A,
383,gm38n55NUGcDKKnICiW5cA,"Siempre.  Cada.  Tiempo.  Mi comida es deliciosa!!!  Y probé una nueva piada: la mediterránea.  ¡Guau!  Mi nuevo favorito!!!  ¡Sigan así!
( I know; being a...",5,2023-02-17 21:58:57,S9iVQaWLJeDw-L6C_wpcig,
384,C0s3iSC0LPN4vyYRfhQ8pw,There was absolutely the smallest amount of sauce. Noodles were extremely dry Would not recommended,2,2023-06-29 19:33:51,nD9Gm0AL_JUkgQs0elZ0xg,
385,fbc49GywGKn_Os2RHhczGg,"We were all excited to slide into this Piada 15min before it closed, only to find they had already locked the doors and wouldn't let us in!!! ARGHH!!! I...",1,2023-04-07 19:03:15,HQl5TjkQcbQCvARN9Gf_8Q,
386,0KbRSzVWJbbeqG9qpPH1CQ,"I've always referred to this place as ""the takeout counter inside the Arirang Market"". I only learned it has its own name earlier this year... oops.

So...",5,2022-05-22 12:31:36,Hnkw_-DPYVMnG2d1G5PbnQ,
387,vl3oSafth-PBSfkUXnG_8Q,The place was clean the food delicious and the service very kind. I tried their smoothies and teas and both were satisfying.  If there was a down side it...,5,2023-06-11 12:43:53,InX36mKtwvA2K7SEDCi8fQ,
388,fdTOaBTdIrEKjFonlTR3Bw,The best hole in the wall bar you will ever go to!! The inside gives off vibes you can rarely find anywhere else in Columbus! The deals are great and the...,5,2023-01-30 09:01:08,AdzkX1CDRYJ35i1Kyb7bSA,
389,R7OBY1nAK8iLcAuYJB7D0A,Smelly dive bar with cheap drinks and local flavor vibes. Most of the bartenders are nice. Heads up: cash only.,4,2023-04-14 09:53:15,sTApQz5R9dCzhGMRy6rBaQ,
390,SzTOQEpBthTJPg2_3AdYaw,Great dive bar. Cheap beer/drinks. Cash only which is cool. Reluctantly let us run a tab.,4,2022-07-14 08:30:42,YUCPFGscJVCgm0kmW2rNQw,
391,I9P9YGjfGBj_iMMqHs5SlQ,I have been hearing their wings are the best in Columbus and finally checked them out for myself. SO GOOD!  Definitely lived up to all the hype and their...,5,2023-06-14 09:46:52,UWSgHolcWV7IPuJCeOo7tQ,
392,u6GwXru6phh1slsapY0y1A,"My husband is currently obsessed with this place. He found it on Facebook Wing connoisseur group. I finally went with him. 
If you're looking for fancy,...",5,2023-04-21 15:38:48,cAJJC0U8s22Wm3aPROw5SQ,
393,I7U71jXtTLNqkzos3nPuHQ,"Service: 5 stars.
Food: 5 stars.
Atmosphere: 2.5 stars.
Price:  4 stars.

It's kind of a dive, but the wings are top notch -- maybe the biggest in the city,...",4,2023-05-10 18:21:34,vC-oQ3Km8NeX0ItfJWm0CA,
394,n0sNU3XGCSv94lRgQlJbLQ,"I can't believe I haven't discovered Cavan earlier than about 2 months ago. 

The happy hour and daily drinks special is great here. They do make strong...",5,2019-08-19 15:49:02,kD_FScl4YPpVFjN03GW2Cg,
395,DYQ8RnTQvNvAYUmNes-59Q,Update review: Heath the manager gave me a call regarding the way my mother and I were treated by Tyler. He sincerely seemed to want to address the concern...,3,2022-03-13 12:10:32,Dn058LYQpr-VPM-XaFsgPQ,
396,g2cQwX2CUwGt8-6UE3jPMg,"Great neighborhood bar with lots to offer. From strippers to drag bingo, or a nice patio to have a drink (or 3) with some friends. The staff is always very...",4,2021-07-05 11:02:21,3GsLHogAYXsHchRuGoxWvg,
397,POEdwMLSS46jQcNiLpeOtw,"Susie Subs has never disappointed. I usually get either a sub or pizza. Recently I ordered a sausage, pepperoni and I could not have been more satisfied and...",5,2023-01-31 16:58:44,HfuOYA6NHh3StyxIGlqyAQ,
398,843_kSpIt_5Prse9qZs0RQ,Decided to stop in to Susie's Sub Shop this afternoon. It is located on Karl Road. They have been at this location for 3 years. I decided to order a Philly...,3,2022-04-12 11:40:08,EdC7UbvyYFU3cBmsBPpSXQ,
399,hXSj8SfqWKmfjzHab1WuXA,They make really good pizza. The staff is always pretty nice sometimes they are slammed with orders so it's expected for them to be rushing and short. Never...,5,2022-07-30 00:48:58,iAEKFdsqFGz5sDEAYoYqdg,
400,ZUxCz2_ujLf8TEEAd_MHEQ,"I'd give this 3.5 stars if that was an option...

We started with the burrata and avocado which was very tasty but meager in size. I got the gnocchi which...",4,2023-05-25 18:31:30,llSlX6WCSGM1oUci9XTtrA,
401,AJ7ETmLXoBt9zOpTBPurow,Got two well made pies. Believe the quality is back to preCovid standards. Still could use some training in customer relations,4,2023-07-11 14:15:17,lFhycjr3n6PTFaRrEmJXyg,
402,v6t8emY-eaPWcgnIVZ6gUQ,We had Tommy's from Lane Avenue at North Star tonight. I have never paid $52 for 2 pizzas and garlic bread. This is not the same pizza we have had many...,1,2023-06-25 16:14:19,qttVpOTHcsFiP1Sx9pmoiA,
403,K55RXikI3IeTJ5Xb8vHi0g,"Today was my second time trying Tommy's Pizza and I reallyyyyy wanted to love it, but I thought it was just okay. When I called to order they said they no...",3,2022-03-03 15:03:23,RJ3DX1AEVX-5x-Zmyh4r3A,
404,2_FYP7jAlu_3SxlD-90Xsw,I've heard great things about Canes and have wanted to try it for the past few years.  Opportunity finally presented itself today and stopped at one on Ohio...,4,2022-02-26 13:54:54,vs844SYuQRjULR9oXC0Ckw,
405,N88gpfnzXJHJYqsxpJZQFg,"I was craving the iconic sauce from here and had to make a stop in! It was pretty busy, but our food came out quick! However, the inside was a bit dirty. I...",4,2022-01-31 18:46:30,KwhMtgruf-6r_kb8b9wuuQ,
406,wb6g9Un7Ji2w5LztIFvHJw,"Ordered the box combo, with 2 toasts (no slaw), an extra canes sauce and no drink for ~$7.50! I thought the price was great. The fries were still crispy...",5,2021-07-31 17:37:53,DiQkVFSyJJtgymx3KHNVZg,
407,dGp0QBXp8gsVeyqCe2PnzA,"Came here with friends.  Turned out one had been before, years ago, didn't enjoy her meal that day.  But she did today, as did we all.

Always hard to find...",4,2023-05-21 15:55:01,R1FVpAyl_BtxHBWdau2VLg,
408,PRX-P-c8fzbi_V_i2LSTKQ,I was pleasantly surprised with the food!  I had the Fresh Avocado Burrito and it was outstanding!!  I'm usually suspicious that a Vege option with squash...,4,2023-07-17 17:25:24,Afi07I4Gul2fgvt4mhrG5g,
409,2lfhc20ACm4DBzbSYTw9AQ,Tacos were good but the chile relleno was the worst I've ever had. The pepper was very undercooked and the batter was just fried egg. Staff were very...,2,2023-04-30 16:32:03,1dlfT8hEc3MY73jMxNlbDQ,
410,z1O5fF1PWgSxzqXbi7kvtg,"Valencia was clutcher than Kobe in '06

I don't have anything else to say but I have to use 85 letters to post this review so this should be enough",5,2023-05-07 12:02:59,-UuRzJZUcqAl4VhFLa3PFw,
411,ynmJYth078Ir7MuTt6578Q,The food they have the best fish and chips in Central Ohio. The ambiance perfect. The service is also great. It's a win-win. Fish and chips and fried...,5,2023-07-09 17:03:19,W5ile8ec40snDwWjyuNHzA,
412,G7J-rZZTAMu18knMM8RbXg,"This is the best TOBONP location I have ever been to. Great staff, food was tasty, and the weekly lunch specials are a real value.  Although they have the...",4,2022-11-15 14:25:01,XA0_SwXp2zFe6A55rUNp5A,
413,5f5CsCg-cPtFezxAifvSYg,"Traveling nurse from Indianapolis, this place has no food, it's old, and has a cramped little bath room. what it has is real people, great staff, plenty of...",5,2023-05-22 19:27:41,99YnjFL6nlnEeSpDD76y5g,
414,1oUJApSk5z1wyPF9QrrnKA,A very long time favorite but it's amazing how the indifference of a bartender can soil a long standing appreciation for a nice hole in the wall bar.    A...,1,2023-07-13 18:13:19,zwjlvAQtODXbmRZUEUosSQ,
415,IvekQyi1JerICE-xdoT3OA,"It's a very friendly German Village High end Dive bar, and I mean that in the most respectful way. It's clean, friendly, good selection, steel tip darts...",5,2022-03-17 17:35:28,Kn6gcYlmlWH_I3GGFHmcMg,
416,9JVKYUeYfNl_O2sL2WLwKA,"I was craving milk tea, but as someone who is vegan, it can be hard to find somewhere to satisfy that craving! Usually I have the Thai Milk tea from Loving...",5,2021-04-26 11:20:23,HMLn8qSVTsLbETeQz3qFBA,
417,pPfxxRJIGTJ7L5Od-dGH7A,A really decent boba spot in an unexpected basement location near campus. Don't let the shadowy entrance fool you - the service is good and the drinks hit...,4,2022-02-19 13:37:21,ZpuVmTg0dJZMdftp_nAIbA,
418,OtDfpebCw8Y8-sAoc82JQQ,"I had the pleasure to stop by The Brewed Leaf couple of times during covid, and I really love the teas here. I know this place used to be packed, and I...",5,2020-10-28 17:05:16,5JIuqqyZnbdHP8myRKnknA,
