,0,1,2,3,4
507,tm3ELIc53StpLMS5QXlxnw,"Before going here I read up and knew I was in for a treat! AND boy was I... I don't know what to say but, they should step out of the donut business. If...",1,2023-07-10 18:28:54,efX6hyTVwf3aC079VWNvyw
508,Aa8B9djvv8tKAUDTzkc3tg,"What a neat concept! Glow in the dark putt putt. They also serve pizza and alcoholic beverages. 
Staff were very friendly and fast. 
Parking was not ideal...",5,2023-01-17 10:05:37,Wu1hrty56b_dZDfLBaXJRg
509,YEqMroe9yHBgl27MzGOcIg,"Fun place, worth the visit for sure. Went on a Wednesday night and was not crowded at all, which was great for us.",5,2023-05-22 19:23:43,2U3T8w9D-fkzdMhKK1aB2w
510,GEyIqxe4gofCuHEE3Izs2w,4 stars because the place may not open on time; so be prepared for the employees who open up to call and get your car towed if you walk away to kill time in...,4,2023-05-21 12:32:19,STpyZDFatvfL4pX1pjNfng
511,0nhW4_9epcTGCsc2h0uJsA,"Yummy coneys good prices
Nice treat
Better than Sonic
I will get them again. I am sure the grandkids will love it",5,2023-06-13 21:43:09,ZjMlvg3hK0r8ugGWU1LVjA
512,6ry1MmXbiJ3o5z-XflDDBQ,Was out and about and dropped into Dad's Coneys and Wraps in Graceland Shopping Center. Ozzy working the front counter. Very nice. Ordered 2 Coneys with...,3,2023-04-19 09:54:32,EdC7UbvyYFU3cBmsBPpSXQ
513,YZr1UEIXSppMFhxfeqvItw,"I had a nice little lunch here today when I found myself at Graceland running errands. 

Coneys were sizable and I got mine with their delicious slaw...",4,2022-08-24 17:31:39,w0ZI7EYboJjUNTCFziIHXQ
514,NLGawD5odwYb9p7pB9cuZw,"The food and drinks were really good!
The staff was very friendly and energetic!
Loved the vibe and music",4,2023-06-24 00:47:23,HO-EHW3gi3TizJSdPA66sQ
515,N_SsKBj55aH1jZ3GUOY-Bg,While visiting for my grandson's fifth birthday my mom and I decided to patronize this location...... so thankful that we did. Beautiful and warm ambiance....,5,2023-03-01 05:57:56,6NBRmUN5b01c4o0VgNe84Q
516,dXh0wMVCnzgrDpoLcSX9NQ,This was my first visit to check out this place on a Tuesday night (after spotting live entertainment on cringe.com.). Once I looked over the food situation...,2,2022-01-13 10:31:09,PCet0d6XR14h7UB83lYCEA
517,l1gSXsGUr6spYtrGUYcWhA,I LOVE this planks! The inside is huge and the servers are all so nice. Their pizza is also delicious. I like the sweet crust and the thinness of the pizza....,5,2023-06-13 12:26:26,LmJC9HEtJSj-pPgtLCQNsg
518,oy5D0z573x18HYdS9t8KUA,Pretty disappointed in this place. The food is decent. It's not going to WOW you. Waitress was nice.  I didn't like how they nickel and dime you. The...,2,2023-05-04 15:59:03,UeuKhiAeFCTTT9IccwOYLA
519,Dv-YkJpAPsAWUSlBSuL4dA,"I'm not sure how I've never been to Planks, but I had not.  I stopped in with a friend after another event in the area.  On a Thursday night ~8 PM, it was...",4,2022-11-19 06:58:14,qn7SBX0zPE0keFJe0V-_9A
520,98Au_lvao7RO7bg6fhV-AA,"Excellent Food, busy Atmosphere, and an ""okay""waitress. She could of probably been a little more friendlier, but it's okay. She may have been stressed with...",4,2023-07-09 09:03:43,47uC928s3_WNL_lBCGtkCA
521,9DTgriM4x-s4qGypsSFAUw,"It was my first time visiting this Longhorn in a while, even though I drive  past it almost everyday. Overall, the food was good and our service was...",4,2023-06-17 09:37:05,E4D6d5MorXfANiiwO2TtCg
522,SLAATs8L3S72nTZdV7SFew,"Consistency is the name of the game here.
We are generally seated right away and prompt and friendly service each and every time. I also enjoy the late...",5,2022-11-08 21:39:37,O-wkcwyROyg0_i80VJ09Qw
523,9qTokVSp58Qfj35CxuN3NQ,"I don't have a whole lot to say about this place, except that the vibe is very inviting. The decor inside is chic , I love the van outside where you order...",4,2023-04-27 09:04:36,H8QedG_mBZ-JC8Yafgoyyw
524,i53NE8MrxeDV_8UxJrru3Q,"We bought a bag of Kodiak Blend that tastes great! The coffee from Mission is perfectly roasted, full of flavor, and oh so good. 

When you drink Mission...",5,2021-01-21 06:20:49,RM_dvs9GymqilwLCm9gj8w
525,NFa8RWyWvHpAlYYHp8nZdw,"A great, staple café right between Fox in the Snow and Weinland Park. I definitely recommend their draft coffee and cortados to coffee lovers who don't like...",4,2020-11-17 16:55:27,ZpuVmTg0dJZMdftp_nAIbA
526,qW6s8e9SMe8-0KOWS2yQ-g,"Update: 
Stopped in here for a quick lunch the other day. GCBC is right down the street from my house so it's somewhere I usually go to 2-3 times a month....",5,2023-04-16 15:28:01,wA6vkpBAUFtY0Vfd3ldYjw
527,nHPEjBvADhw9gS0CkF3FXQ,"When's the last time you took a trip down to Grove City? 
Just 15 min. South of the city is a gem of a brewing company! @grovecitybrewingco is a refreshing...",5,2023-07-08 13:01:42,qaegxn1WTRWQoxSONYGu9A
528,TWH2EuXdZkFsCVs2nYqsbw,"How have I been sleeping on this place!  I've known about the bar and most of the time brewery's only serve beer. In which I'm not a fan of...

But the wife...",5,2022-11-08 15:21:01,tYT1kCLO8qEkEUFGClQQRg
529,mBIWuhwRLeU65DRGNxRL_w,"Food is always great and the service is always wonderful! Highly recommend. 

I love their Lo mein noodles (vegetarian) and Kong po tofu. The tofu is cut...",5,2023-03-20 18:13:22,n2feEdNGBLB82IZnYbihwA
530,Hfgv3OxPrLVhBH4FcEH-oQ,I went with a few friends to lunch.  My Hunan bean curd was very good and I got a good-sized portion for only 8.95.  Service was good.,5,2023-06-22 08:48:58,mkcbCnWUSr-OmSk1XnAm9A
531,d49CQCVHnBTJNC7pNs7tnA,Food is always good and staff is amazing. Definitely recommend if you are looking for good quality asian cuisine !!,5,2023-07-09 15:34:04,niCu4eRClZq0FjRinSwSnw
532,Bf4U0CMi-4lfV8Wz4Sf8lg,Was in Columbus staying at the Renaissance downtown which was a very short walk from Aracri. My daughter and I decided to give it a try. So glad we did...,5,2023-05-07 16:37:01,vqtx4pELy5o4hCJBex-Ckg
533,hHL8EYjifCWn-i6zRd8T1w,"Was WILD about my entrée (i.e., kashk-e-Bademjan) -- grilled eggplant, caramelized onions, just the right amount of garlic, mint, crushed walnuts, and kashk...",5,2022-03-03 11:38:48,gAvuqk1q2uAo2BJzZDLmDQ
534,Lwlyp6mhdSuS1T5Y2R9R4Q,You will not be disappointed with their pizza or calzones.  I ordered the extra sauce extra cheese pizza and it asamaxin. The crust is NY style which means...,5,2023-06-07 10:35:32,XC4ynHVCHKt3MrqTAoQeFA
535,x1xulylbYZjuLlWHAKekyQ,"Bang for your buck: 8/10
Quality: 8.5/10
Service: 10/10
Ambiance/Location: 9/10
Overall: 9/10

We love South Side Roots! Not only is their mission to bring...",5,2018-09-09 17:01:58,8PscLAgy8vTQbi6niXGO_A
536,ziX91OZLcpxHkgfKHD7omg,Okay this is the closest I've had to New York style (the best style) of pizza I've had in Columbus. You can buy buy the slice and eat it folded. It's...,5,2023-02-20 23:39:08,xDzmR87vfrxn7dKf5OmkUg
537,PiIdcNAknngeP0RWePos2A,"One of our favorite spots for a good beer and some good food.  Bodhi is my favorite IPA, so much so I named our dog Bodhi.  So I always have a Bodhi when...",5,2023-07-10 16:56:58,sggT6cYLBIHDWbWvRLWG2Q
538,clmSt4Jin1WrOwIss7KIYQ,"Stopped by the Columbus Brewing Company Taproom with a rather large group after a banquet. The inside is pretty big, with really cool artwork and decor on...",4,2023-06-18 13:36:30,7d-V3Z9QFTpAtCQs5tjQPw
539,yakbrhJwKA7qGlS5KVQpdA,Another stop on the Ale Trail. It was nice to stop at a place that sells some of my favorite brews. Their beers seem to be at every supermarket and...,5,2023-01-02 07:36:11,OmNf0I4cMUJgDZMOjjaD3w
540,Qm6qt32tYLfEbaglWc_fag,I went in at lunch was seated and acknowledged immediately. My server greeted us immediately upon sitting down. He took our drink and food order and guided...,4,2023-05-20 06:40:19,522hkBkUvLxeF3-fBaa4wQ
541,rAE2NJhEEDs2t6WXnNZZMw,"This place has got to be the best hot pot spot I've tried and this includes Chinatown in Chicago.

The waitstaff are attentive and helpful in explaining the...",5,2023-05-31 13:29:44,HcUELjJ3-krjLXvLqUdjBQ
542,q5YQcAkKYBwFztPYQw-gMA,"Love this simple breakfast place for their variety, service, and price. Cost $15 | Rating 10/10

Been here before will be back again. The restaurant is...",5,2023-06-12 07:42:00,LQT9RNfQ4z20kmqnXGrlug
543,GxoSnnWumGK5ib7538vBrg,"Went to an early dinner around 4:30pm, and we were seated immediately. It was lively but not too loud. It was my first time here, and I went with my fiancé...",4,2023-02-09 14:41:59,d_Gj0HXFUy8Nf_uI-PGJNg
544,hOnEYIVdsS0sjTJCna403A,"Fresh egg waffles??? In Columbus? Sign me up.

Over super cute Asian dessert place that has the usual evaporated/condensed milk yums and most importantly,...",5,2022-05-03 04:25:34,ilusLSSsDx4QZN7roLAWWA
545,N2jS_q1vX4png0zt1W-gfg,"Order delivery from this place on uber eats.
Packaging was done well.
The bobas were balnd and boring they weren't sweet enough. The crepe cake wasn't as...",2,2022-06-26 15:57:26,PVNcqw4umAvNgvHS1Iav-w
546,ridUrfuIX1Ig5C0yXmsGeA,"We dined with my wife, cousin, and four kiddos. The steam buns and ramen are good and friendly for kiddos. The menu does a good job of stating which items...",5,2023-07-16 12:43:45,pjtEwZ81CSiEjwlaC-fQfg
547,a5aME85u6i00O7849L842A,"I have been wanting to try this place for a while. I loved the drinks and these were the first to come out! Next the robot came by with the shrimp tempura,...",4,2023-05-30 11:45:11,u_TkXMtQ-xOZeC569ISBLw
548,Izj_cKWKHWJFiPOM-15dZw,"Is this the best Ramen ever? No.
Is it the best Ramen Columbus? Maybe.
Does this satisfy the crave of being hungover after a massive night of drinking!...",4,2023-05-25 18:35:03,Xjt87AHchUX_j_Wr88CoyA
549,sL-IsDCMQ5H99nkLeV-hXw,"Came in on a Wednesday night for dinner and had a very nice experience.  Cody our server was very good, but somewhat limited in terms of what he could...",4,2023-05-18 07:09:10,VKP1tppEwu9m4JUmubRCFQ
550,wxsAFOHzgwiqQHctFdh6mw,We love Hyde Park and always have! The service is personalized and kind. I always order the strip with mushrooms and garlic and love it each time. The only...,4,2023-05-31 12:38:39,iBTf4CHFc03KY4ujdCoLSA
551,ZqPEpRs_KOJNn9-vwbVtmw,I never knew this location existed! I guess it's the original location in Columbus. It's very quaint inside the restaurant and it's a lot bigger than it...,5,2021-07-13 11:57:45,CyMpTNKOQ4ecW8P4Smsaww
552,t5OJsrzLsYYpwbRBTxysFA,"...after tony bourdain died back in 2018 i found myself in a deep dig through past episodes of his shows, which led me on a deeper dig for great szechaun...",5,2023-03-31 07:58:22,vTa5ubVs881xr_ru0Z4RlA
553,uDGgGYvNkMg_hM_RzqR89g,I love black bean sauce and CoCo's is on point with fish and black bean sauce.  The white rice is exactly what it needs to be.  I want to know what type of...,3,2023-07-02 13:52:45,qjWsarTRwkyUCDyTsqXRSA
554,rWqBg8D815tNVlY8n1Fgyg,My friend and I did takeout here a few weeks ago and it was great! He's ordered it before but I was a first timer and it did not disappoint. I ordered Lo...,5,2023-03-26 18:38:35,bMAVnXPANB1HIOXBPSCjZg
555,KFsW40_WDr8Ykx0TuKKI4w,"amazing experience. our server was so attentive and so personable. the food was great!! I ordered the ""lunchbox"" which includes bbq pulled pork, brisket,...",5,2023-06-06 18:00:35,MmbSsTPxtJu7DsRphxIcMg
556,0jFNxAIbp1SrfXnI9qvMsw,"It was a mid weekday and I was seated in the bar area. The bartender was my waiter and server and provided great service. Relaxing, quiet ambiance.  The...",4,2023-04-30 21:53:31,FIwRaHq7kQbGg_Lf7qppNg
557,1HxN0d3spmWek1Ig1_Ip2g,It's in creek side with a cute patio. We walked in and the host seated us outside it was storming but the patio was covered. Our server was nice but it felt...,4,2023-05-14 08:17:53,ICRG5g7559v9PZl1HjV1vA
558,XQwNR9pHCk52_wzFBF9cKA,"Totally recommend this local, small business, bake shop. Been here a few times now and realized they needed to be on YELP! 

Everything is made fresh and...",5,2022-08-03 09:54:12,FQar1FetpimUb1-oH0iHVg
559,MFUgITcWqM_jIHeF58BPYQ,"They were open for service during the OTE Art Walk this weekend. The case was full of all kinds of baked goodies, and many of them were vegan and/or gluten...",4,2022-08-07 10:44:18,XA0_SwXp2zFe6A55rUNp5A
560,lIn8W1pAOYOoJeCq1J4z2g,"The Bad Temper Bake Shop is home to delicious sandwiches and vegan and gluten-free desserts. 

The menu rotates regularly and there are always vegan...",5,2022-09-25 17:42:47,-LtWyp-YDd7NvogWnM4eHw
561,KM3a61aARACGgu6tdzOoKg,We ordered dinner from here via DoorDash and it was so delicious! I've lived on the Westside for years and always wanted to try them; I'm so glad we finally...,5,2023-01-23 16:39:06,hwm8_NLr7cdx1rF5M-97MA
562,6sXhze812iJsTe8O-6d-CA,"I hate that I've never written a review on this business ... when I was first introduced I lived in the area,  however,  now I visit the area when necessary...",5,2023-01-31 19:47:15,37FUZQAVQNT99CjxX3-hYQ
563,l8PtDd5McELTB7CIMG2WcQ,The best Greek salad! Love it with chicken. Gyros are also great. The spicy feta and hummus with warm pita is also always good. And their fries are amazing!...,5,2023-02-03 15:03:51,H9egZm-ctjgtMQK6aQ5qtw
564,awHJxfa282MsbdnLZccJFQ,Cup O Joe Clintonville has been my go to coffee place for the past several years. The store recently finished a remodel on the interior. The new look is A...,5,2023-07-06 04:30:13,ZaG_uKnE4e86ud-9ud4kTw
565,KQ2m4QqO4k01usgEIsZeJA,I stopped in here on Record Store Day while I waited for shops to open after waiting out in the cold and rain. I'm not usually a hot coffee person but...,3,2023-05-07 19:01:00,4fYurbDWINOTfdE_AiWzzw
566,8-pF2FwGlkvk0A5hzEZibQ,I took a little trip to Easton with my friends and we have always heard wonderful things about Brassica. We decided to give it a chance and try it...,5,2023-04-13 12:44:27,pp6AldkLtSwgJGb2OhE4Nw
567,8kCG9e4xWwfdpzasxX5MwQ,Coffee was good 3/5. Reasonably priced. The place is under heavy construction so when you walk in you are crammed but there is a back room to sit to enjoy...,3,2023-03-13 14:44:31,T-_GnVBq2hSTwsjtz2jmww
568,OtVRho_nNKKcbJjnb8u2EA,"I am on a pizza roll lately! The best pizza I have had in Columbus. Perfect amount of cheese, pesto was an unexpected treat, and the crust is unreal.",5,2022-12-06 19:40:19,XA0_SwXp2zFe6A55rUNp5A
569,b60wOOSwOvoFtErgI694uw,"This was our first time trying Satori Ramen. We ordered take out/ delivery. That was spectacular, as the food was delivered hot and it was packaged well....",4,2021-10-17 11:29:54,H8QedG_mBZ-JC8Yafgoyyw
570,3JmOL_Sc1h4oBaZd8pvB3g,Great pizza place! I think this is a great place for 2 people. They serve pizzas with 4 slices so it's great for only 2 people who don't really need a whole...,5,2023-05-06 07:03:58,lLmW5vaY4UmoZx5qsreGMA
571,yPr6vCGsptlz5nJ56_6PaA,"There's the scoop. This pizza spot is technically a pop-up inside of one of my favorite bars in the Short North, the Short North Tavern. I sure hope it...",5,2022-03-18 06:24:06,_NpJZ0q8KVI-d2YLL_VpCA
572,Wu9X8HfG4SE8h0OoiAouFw,"I've been to this place for my friend's birthday dinner. Surprisingly, the place was really good. I ordered vegetarian, they were well balanced and didn't...",5,2023-02-05 14:54:44,PVNcqw4umAvNgvHS1Iav-w
573,N0mWl8MVwyr-Mt_WbK1NZg,If you are craving a good Mexican food I suggest you to come here. The ambience is good and friendly. This time we had tacos Al pastor and Camarones a la...,5,2023-05-22 13:17:25,D_FMAKXL6L9UfBddXpCZbg
574,r8NrsqYqKl6e7httkKWYqw,"The food was solid, the prices were slightly high, and the service was quick. The salsa and rice could have used a lot more flavor. Overall a decent Mexican...",4,2023-02-18 11:56:18,Wpymrt1lxWAUAba3tpp1kA
575,YM6TsJwjOML9A76rWPquzQ,"Jonys has the BEST sushi - highly recommend, it's our favorite sushi place!!
They have a ton of options, and it's all made fresh. And if you're not into...",5,2023-01-28 18:00:27,U2skmFPhfsANgXfLvEFPiQ
576,Q074oG4U0rx8myU9m7a5cA,"Best bakery I've ever been to. It's an old-fashioned bakery that has donuts, rolls bread and yummy cakes.",5,2023-05-19 18:05:09,wp-R49hGjJtEGWFCh0DLHw
577,uPVbq44WVwvO17pk8fHpZg,"This sushi place is down right fire. As in, I ordered twice in the last two weeks, good. As in, I'm still thinking about it days later and might order a...",5,2022-10-25 05:48:36,_NpJZ0q8KVI-d2YLL_VpCA
578,7gL2jKsrIejk13k_jH0NZQ,Jonys continues to impress. Tonight we tried the spicy yellowtail and tuna tartar. Wow both were amazing. I don't think I will never go and not order the...,5,2023-04-28 18:08:46,IML9L_K58aHGTrQSt3GtxQ
579,okhLqYpNfkIHzKociGRahQ,"Looking for Greek food nearby Eat Greek Express had great reviews. I ordered food to go. They have an extensive menu. Their desserts looked amazing. 

I...",5,2023-01-28 13:16:07,rqzcmK4ysvFA_sbgYaSmdg
580,iiT7vJpUEEyW1UgR9hhPpA,"Very watery cheese, wouldn't stick to the noodles.  Very small bowls, way over priced for what you get.",1,2023-07-11 15:50:59,TEN3vFd-eSOVeVOH5Qm_4Q
581,y0UWoUyf0tLscJs91D08CQ,"Went inside to pickup a pickup order and didn't see my order, so I start looking around and see a bag behind the counter but it's turned around so I...",1,2023-06-04 15:28:42,TLW0sVCNB1Xm4hZ1-gFilQ
582,vGCraKq9i3ZqX4o7HGJypA,Wanted to try what was suppose to be the best pizza in Bexley (as I've been told) but was disappointed when I found them closed at 9pm on a Friday night. So...,4,2022-10-08 05:25:59,pdo8lzYf9NRsA92aOniM-A
583,YjWHgrGTFxn6LzjXRL5FKw,We newly found Joe's and are now completely hooked! They make sure to load you up with toppings and the crust is nice and crackery. We've ordered from there...,5,2023-03-14 15:19:48,_bRgVMCFpJWlGSv8V57l9g
584,vGcJrgCwjKcY-2tjRT-1Ug,owner Joe and his managers are rude and have no customer service skills. I have been a customer since it was Tommy's. Every Friday my coworkers and I order...,1,2023-04-03 05:51:53,Ajr5a_WgQ4s24Bimg9FPRA
